NCO|documentStart|2020-12-03|10:55:12|user01|End
NCO|documentCheck|principleID|NDI|End
NCO|documentCheck|distributorID|B0006|End
NCO|documentCheck|distributorName|PT. BERKAH RAYA|End
NCO|documentCheck|branchName|TANGERANG|End
NCO|documentCheck|fromDate|2020-07-19|End
NCO|documentCheck|thruDate|2020-07-22|End
NCO|documentCheck|version|A01.30.00|End
NCO|documentCheck|productmasterversion||End
NCO|documentCheck|gromartMerchantID||End
NCO|documentCheck|companyID|NS6083010001517|End
NCO|documentCheck|branchID|1522203109974|End
NCO|documentCheck|nd6closeddate|2020-07-21|End
NCO|distributorproduct|attribute|productCode|principalProductCode|productName|productPackaging|uom1|uom2|uom3|uom4|conversion1to4|conversion2to4|conversion3to4|productStatus|buyingPrice|sellingPrice|nexchiefRatio|divisonID|vendorID|End
NCO|stockmovement|value|BSKMIX|2020-07-22|CR-CHM-21|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|21|7|1|krt-bag-pcs-PCS|81818.18|72163.64||End
NCO|stockmovement|value|STNDRMIX|2020-07-19|DLX-BTC-6|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|38|6|1|1|krt-tin-tin-PCS|184090.91|162000.0||End
NCO|stockmovement|value|STNDRMIX|2020-07-20|OLE-BLT-6|4434|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4434|6|1|1|krt-tin-tin-PCS|109636.36|96480.0||End
NCO|stockmovement|value|STNDRMIX|2020-07-19|OLE-SEGI-6|4125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4125|6|1|1|krt-tin-tin-PCS|208363.64|183360.0||End
NCO|stockmovement|value|BSKMIX|2020-07-20|CR-CHM-21|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|21|7|1|krt-bag-pcs-PCS|81818.18|72163.64||End
NCO|stockmovement|value|STNDRMIX|2020-07-19|HAT-BLT-6|2227|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2227|6|1|1|krt-tin-tin-PCS|118363.64|104160.0||End
NCO|stockmovement|value|STNDRMIX|2020-07-21|OLE-BLT-6|4434|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4434|6|1|1|krt-tin-tin-PCS|109636.36|96480.0||End
NCO|area|attribute|areaID|areaName|End
NCO|area|value|AX|A BABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|AG|A BALARAJA-KRESEK-KRONJO|End
NCO|area|value|AD|A BINONG-CURUG-BITUNG- SARI BUMI|End
NCO|area|value|ADD1|A CIKANDE-TAMBAK|End
NCO|area|value|AF|A CIKUPA-CITRA-SRDANG ASRI-LAMPO|End
NCO|area|value|AAA|A CILEGON-KELAPA-PGB-MERAK|End
NCO|area|value|AII|A CIOMAS|End
NCO|area|value|ALL|A CIRUAS|End
NCO|area|value|AT|A CPUTAT-SPRTMAN-ARYA PUTRA-MANG|End
NCO|area|value|AN|A DADAP-KSAMBI-JURU MUDI-BT CPER|End
NCO|area|value|AP|A GDRONG-BENGK-ROBOH-CLD-PDK BHR|End
NCO|area|value|AI|A GOMBONG-CISOKA-TIGA RAKSA|End
NCO|area|value|AA|A KELAPA DUA- BONANG|End
NCO|area|value|AM|A KP MELAYU-CITUIS-TGL HANGUS|End
NCO|area|value|AL|A KT BUMI-REGENCI-JATI BR-PS BRU|End
NCO|area|value|AEE|A LABUAN-PS CIPUT-MENES|End
NCO|area|value|ABB|A LAMA SRNG-RAU-KRNG HANTU-KRMWT|End
NCO|area|value|AY|A MALABAR-PERUM 1-4-TMN CIBODAS|End
NCO|area|value|AJ|A MAUK-SEPATAN-KDUNG-PAKU AJI|End
NCO|area|value|AGG|A MERAK|End
NCO|area|value|ACC|A PANDEGLANG|End
NCO|area|value|AFF|A PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|AW|A PASAR SERPONG- GADING SERPONG|End
NCO|area|value|AS|A PD KCANG-AREN-PS JBANG-CGR-BTR|End
NCO|area|value|AJJ|A PETIR|End
NCO|area|value|AU|A PMULANG-PDK CABE-PS MNDRI-RENI|End
NCO|area|value|AKK|A PONTANG|End
NCO|area|value|AV|A PRUMPUNG-MUNCUL-CISAUK|End
NCO|area|value|AK|A PS KEMIS-RAJEK.DOYONG-JATAKE|End
NCO|area|value|AQ|A RADEN SALEH-PATAH-PS CLDK-HOS|End
NCO|area|value|AHH|A RANGKAS|End
NCO|area|value|AR|A RAYA CLDK-CIPADU-LRNG-HJ MUKTR|End
NCO|area|value|AC|A RAYA LEGOK- PASAR LEGOK|End
NCO|area|value|AE|A RAYA PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|AH|A SENTIONG|End
NCO|area|value|AZ|A SIRIH-ANYER LAMA-BARU-MANCAK|End
NCO|area|value|AO|A TANAH TINGGI-PRIS-AMPERA-NYMUK|End
NCO|area|value|BX|B BABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|BG|B BALARAJA-KRESEK-KRONJO|End
NCO|area|value|BD|B BINONG-CURUG-BITUNG- SARI BUMI|End
NCO|area|value|BDD1|B CIKANDE-TAMBAK|End
NCO|area|value|BF|B CIKUPA-CITRA-SRDANG ASRI-LAMPO|End
NCO|area|value|BAA|B CILEGON-KELAPA-PGB-MERAK|End
NCO|area|value|BII|B CIOMAS|End
NCO|area|value|BLL|B CIRUAS|End
NCO|area|value|BT|B CPUTAT-SPRTMAN-ARYA PUTRA-MANG|End
NCO|area|value|BN|B DADAP-KSAMBI-JURU MUDI-BT CPER|End
NCO|area|value|BP|B GDRONG-BENGK-ROBOH-CLD-PDK BHR|End
NCO|area|value|BI|B GOMBONG-CISOKA-TIGA RAKSA|End
NCO|area|value|BA|B KELAPA DUA- BONANG|End
NCO|area|value|BM|B KP MELAYU-CITUIS-TGL HANGUS|End
NCO|area|value|BL|B KT BUMI-REGENCI-JATI BR-PS BRU|End
NCO|area|value|BEE|B LABUAN-PS CIPUT-MENES|End
NCO|area|value|BBB|B LAMA SRNG-RAU-KRNG HANTU-KRMWT|End
NCO|area|value|BY|B MALABAR-PERUM 1-4-TMN CIBODAS|End
NCO|area|value|BJ|B MAUK-SEPATAN-KDUNG-PAKU AJI|End
NCO|area|value|BGG|B MERAK|End
NCO|area|value|BCC|B PANDEGLANG|End
NCO|area|value|BFF|B PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|BW|B PASAR SERPONG- GADING SERPONG|End
NCO|area|value|BS|B PD KCANG-AREN-PS JBANG-CGR-BTR|End
NCO|area|value|BJJ|B PETIR|End
NCO|area|value|BU|B PMULANG-PDK CABE-PS MNDRI-RENI|End
NCO|area|value|BKK|B PONTANG|End
NCO|area|value|BV|B PRUMPUNG-MUNCUL-CISAUK|End
NCO|area|value|BK|B PS KEMIS-RAJEK.DOYONG-JATAKE|End
NCO|area|value|BQ|B RADEN SALEH-PATAH-PS CLDK-HOS|End
NCO|area|value|BHH|B RANGKAS|End
NCO|area|value|BR|B RAYA CLDK-CIPADU-LRNG-HJ MUKTR|End
NCO|area|value|BC|B RAYA LEGOK- PASAR LEGOK|End
NCO|area|value|BE|B RAYA PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|BH|B SENTIONG|End
NCO|area|value|BZ|B SIRIH-ANYER LAMA-BARU-MANCAK|End
NCO|area|value|BO|B TANAH TINGGI-PRIS-AMPERA-NYMUK|End
NCO|area|value|CX|C BABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|CG|C BALARAJA-KRESEK-KRONJO|End
NCO|area|value|CD|C BINONG-CURUG-BITUNG- SARI BUMI|End
NCO|area|value|CDD1|C CIKANDE-TAMBAK|End
NCO|area|value|CF|C CIKUPA-CITRA-SRDANG ASRI-LAMPO|End
NCO|area|value|CAA|C CILEGON-KELAPA-PGB-MERAK|End
NCO|area|value|CII|C CIOMAS|End
NCO|area|value|CLL|C CIRUAS|End
NCO|area|value|CT|C CPUTAT-SPRTMAN-ARYA PUTRA-MANG|End
NCO|area|value|CN|C DADAP-KSAMBI-JURU MUDI-BT CPER|End
NCO|area|value|CP|C GDRONG-BENGK-ROBOH-CLD-PDK BHR|End
NCO|area|value|CI|C GOMBONG-CISOKA-TIGA RAKSA|End
NCO|area|value|CA|C KELAPA DUA- BONANG|End
NCO|area|value|CM|C KP MELAYU-CITUIS-TGL HANGUS|End
NCO|area|value|CL|C KT BUMI-REGENCI-JATI BR-PS BRU|End
NCO|area|value|CEE|C LABUAN-PS CIPUT-MENES|End
NCO|area|value|CBB|C LAMA SRNG-RAU-KRNG HANTU-KRMWT|End
NCO|area|value|CY|C MALABAR-PERUM 1-4-TMN CIBODAS|End
NCO|area|value|CJ|C MAUK-SEPATAN-KDUNG-PAKU AJI|End
NCO|area|value|CGG|C MERAK|End
NCO|area|value|CCC|C PANDEGLANG|End
NCO|area|value|CFF|C PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|CW|C PASAR SERPONG- GADING SERPONG|End
NCO|area|value|CS|C PD KCANG-AREN-PS JBANG-CGR-BTR|End
NCO|area|value|CJJ|C PETIR|End
NCO|area|value|CU|C PMULANG-PDK CABE-PS MNDRI-RENI|End
NCO|area|value|CKK|C PONTANG|End
NCO|area|value|CV|C PRUMPUNG-MUNCUL-CISAUK|End
NCO|area|value|CK|C PS KEMIS-RAJEK.DOYONG-JATAKE|End
NCO|area|value|CQ|C RADEN SALEH-PATAH-PS CLDK-HOS|End
NCO|area|value|CHH|C RANGKAS|End
NCO|area|value|CR|C RAYA CLDK-CIPADU-LRNG-HJ MUKTR|End
NCO|area|value|CC|C RAYA LEGOK- PASAR LEGOK|End
NCO|area|value|CE|C RAYA PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|CH|C SENTIONG|End
NCO|area|value|CZ|C SIRIH-ANYER LAMA-BARU-MANCAK|End
NCO|area|value|CO|C TANAH TINGGI-PRIS-AMPERA-NYMUK|End
NCO|area|value|DX|D BABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|DG|D BALARAJA-KRESEK-KRONJO|End
NCO|area|value|DD|D BINONG-CURUG-BITUNG- SARI BUMI|End
NCO|area|value|DDD1|D CIKANDE-TAMBAK|End
NCO|area|value|DF|D CIKUPA-CITRA-SRDANG ASRI-LAMPO|End
NCO|area|value|DAA|D CILEGON-KELAPA-PGB-MERAK|End
NCO|area|value|DII|D CIOMAS|End
NCO|area|value|DLL|D CIRUAS|End
NCO|area|value|DT|D CPUTAT-SPRTMAN-ARYD PUTRA-MANG|End
NCO|area|value|DN|D DADAP-KSAMBI-JURU MUDI-BT CPER|End
NCO|area|value|DP|D GDRONG-BENGK-ROBOH-CLD-PDK BHR|End
NCO|area|value|DI|D GOMBONG-CISOKA-TIGD RAKSA|End
NCO|area|value|DA|D KELAPD DUA- BONANG|End
NCO|area|value|DM|D KP MELAYU-CITUIS-TGL HANGUS|End
NCO|area|value|DL|D KT BUMI-REGENCI-JATI BR-PS BRU|End
NCO|area|value|DEE|D LABUAN-PS CIPUT-MENES|End
NCO|area|value|DBB|D LAMD SRNG-RAU-KRNG HANTU-KRMWT|End
NCO|area|value|DY|D MALABAR-PERUM 1-4-TMN CIBODAS|End
NCO|area|value|DJ|D MAUK-SEPATAN-KDUNG-PAKU AJI|End
NCO|area|value|DGG|D MERAK|End
NCO|area|value|DCC|D PANDEGLANG|End
NCO|area|value|DFF|D PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|DW|D PASAR SERPONG- GADING SERPONG|End
NCO|area|value|DS|D PD KCANG-AREN-PS JBANG-CGR-BTR|End
NCO|area|value|DJJ|D PETIR|End
NCO|area|value|DU|D PMULANG-PDK CABE-PS MNDRI-RENI|End
NCO|area|value|DKK|D PONTANG|End
NCO|area|value|DV|D PRUMPUNG-MUNCUL-CISAUK|End
NCO|area|value|DK|D PS KEMIS-RAJEK.DOYONG-JATAKE|End
NCO|area|value|DQ|D RADEN SALEH-PATAH-PS CLDK-HOS|End
NCO|area|value|DHH|D RANGKAS|End
NCO|area|value|DR|D RAYD CLDK-CIPADU-LRNG-HJ MUKTR|End
NCO|area|value|DC|D RAYD LEGOK- PASAR LEGOK|End
NCO|area|value|DE|D RAYD PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|DH|D SENTIONG|End
NCO|area|value|DZ|D SIRIH-ANYER LAMA-BARU-MANCAK|End
NCO|area|value|DO|D TANAH TINGGI-PRIS-AMPERA-NYMUK|End
NCO|area|value|EVRBL|EVR BALARAJA|End
NCO|area|value|EVRG|EVR BALARAJA-KRESEK-KRONJO|End
NCO|area|value|EVRBT|EVR BATU CEPER|End
NCO|area|value|EVRBY|EVR BAYAM|End
NCO|area|value|EVRBIN|EVR BINONG- LIPPO- RAYA BINONG|End
NCO|area|value|EVRD|EVR BINONG-CURUG-BITUNG-SR BUMI|End
NCO|area|value|EVRBO|EVR BINTARO|End
NCO|area|value|EVRBU|EVR BUGEL|End
NCO|area|value|EVRCB|EVR CIBODAS|End
NCO|area|value|EVRDD1|EVR CIKANDE-TAMBAK|End
NCO|area|value|EVRPC|EVR CIKOKOL|End
NCO|area|value|EVRCK|EVR CIKUPA|End
NCO|area|value|EVRF|EVR CIKUPA-CITRA-LAMPORAN|End
NCO|area|value|EVRCM|EVR CIMONE|End
NCO|area|value|EVRII|EVR CIOMAS|End
NCO|area|value|EVRCP|EVR CIPONDOH|End
NCO|area|value|EVRCPT|EVR CIPUTAT|End
NCO|area|value|EVRT|EVR CIPUTAT-SUPRAT-ARYA PUTRA-CIMA|End
NCO|area|value|EVRLL|EVR CIRUAS|End
NCO|area|value|EVRCS|EVR CISOKA|End
NCO|area|value|EVRAA|EVR CLGN-PSR BARU-LAMA-KLP-PGB-|End
NCO|area|value|EVRCU|EVR CURUG|End
NCO|area|value|EVRDD|EVR DADAP|End
NCO|area|value|EVRN|EVR DADAP-KOSAMBI-JURU MUDI-BT CEP|End
NCO|area|value|EVRI|EVR GEMBONG-CISOKA-TIGA RAKSA|End
NCO|area|value|EVRGR|EVR GEMBOR|End
NCO|area|value|EVRGDR|EVR GONDRONG|End
NCO|area|value|EVRP|EVR GONDRONG-BENGKOK-TOBOH-CLD|End
NCO|area|value|EVRHR|EVR HARKIT|End
NCO|area|value|EVRHS|EVR HUSENSASTRA NEGARA|End
NCO|area|value|EVRJTK|EVR JATAKE|End
NCO|area|value|EVRJT|EVR JATIUWUNG|End
NCO|area|value|EVRJB|EVR JOMBANG|End
NCO|area|value|EVRJR|EVR JURUMUDI|End
NCO|area|value|EVRKB|EVR KEBON BESAR|End
NCO|area|value|EVRKBN|EVR KEBON NANAS|End
NCO|area|value|EVRKN|EVR KEBON NANAS|End
NCO|area|value|EVRKD|EVR KEDAUNG|End
NCO|area|value|EVRA|EVR KELAPA DUA- PSR BONANG|End
NCO|area|value|EVRKJ|EVR KERONJO|End
NCO|area|value|EVRKT|EVR KOTABUMI|End
NCO|area|value|EVRM|EVR KPG MELAYU-BELIMBING-CITUIS|End
NCO|area|value|EVRKE|EVR KREO|End
NCO|area|value|EVRKS|EVR KRESEK|End
NCO|area|value|EVRL|EVR KT BUMI-RENCY-JT BARU-PS BARU|End
NCO|area|value|EVRKC|EVR KUNCIRAN|End
NCO|area|value|EVREE|EVR LABUAN- PS CIPUT - MENES|End
NCO|area|value|EVRBB|EVR LAMA SRG-RAU-KRNG ANTU-KRMT|End
NCO|area|value|EVRML|EVR MALABAR ATAS|End
NCO|area|value|EVRMLB|EVR MALABAR BAWAH|End
NCO|area|value|EVRY|EVR MALABAR-PERUM I - IV-T CIBODAS|End
NCO|area|value|EVRMK|EVR MAUK|End
NCO|area|value|EVRJ|EVR MAUK-SEPATAN-KDAUNG-PAKU AJI|End
NCO|area|value|EVRMC|EVR MENCONG|End
NCO|area|value|EVRGG|EVR MERAK|End
NCO|area|value|EVRMDL|EVR MODERNLAND|End
NCO|area|value|EVRRS|EVR OTEHR50|End
NCO|area|value|EVRA1|EVR OTHER|End
NCO|area|value|EVRC6|EVR OTHER|End
NCO|area|value|EVRBL1|EVR OTHER1|End
NCO|area|value|EVRC9|EVR OTHER38|End
NCO|area|value|EVRR1|EVR OTHER39|End
NCO|area|value|EVRC3|EVR OTHER40|End
NCO|area|value|EVRU|EVR PAMUALNG-PD CABE-PS MDIRI-RENI|End
NCO|area|value|EVRPML|EVR PAMULANG|End
NCO|area|value|EVRCC|EVR PANDEGLANG|End
NCO|area|value|EVRFF|EVR PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|EVRPP|EVR PARUNG PANJANG|End
NCO|area|value|EVRAYD|EVR PASAR ANYAR DALAM|End
NCO|area|value|EVRAYL|EVR PASAR ANYAR LUAR|End
NCO|area|value|EVRAYEE|EVR PASAR ANYER|End
NCO|area|value|EVRPSB|EVR PASAR BARU|End
NCO|area|value|EVRPSRB|EVR PASAR BENGKOK|End
NCO|area|value|EVRB|EVR PASAR BINONG-MENDANG LESTARI|End
NCO|area|value|EVRCI|EVR PASAR CILEDUG|End
NCO|area|value|EVRPS|EVR PASAR KEMIS|End
NCO|area|value|EVRPSL|EVR PASAR LAMA|End
NCO|area|value|EVRS|EVR PDK KACANG-AREN-JOMBANG-CEGER|End
NCO|area|value|EVRPM|EVR PERUM|End
NCO|area|value|EVRPRC|EVR PERUM CILEDUG|End
NCO|area|value|EVRJJ|EVR PETIR|End
NCO|area|value|EVRPD|EVR PONDOK AREN|End
NCO|area|value|EVRPDK|EVR PONDOK JAGUNG|End
NCO|area|value|EVRKK|EVR PONTANG|End
NCO|area|value|EVRPR|EVR PORIS INDAH|End
NCO|area|value|EVRV|EVR PRUMPUNG-MUNCUL-CIASUK|End
NCO|area|value|EVRX|EVR PSR ABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|EVRK|EVR PSR KEMIS-RAJEK-DOYONG-JATAKE|End
NCO|area|value|EVRZ|EVR PSR SIRIH-ANYER BARU-LAMA-MANC|End
NCO|area|value|EVRPRK|EVR PURI KARTIKA|End
NCO|area|value|EVRRDP|EVR RADEN PATAH|End
NCO|area|value|EVRRDS|EVR RADEN SALEH|End
NCO|area|value|EVRQ|EVR RADEN SALEH-PATAH-CLDK-HOS|End
NCO|area|value|EVRHH|EVR RANGKAS|End
NCO|area|value|EVRPDG|EVR RANGKAS PANDEGLANG|End
NCO|area|value|EVRRW|EVR RAWA KUCING|End
NCO|area|value|EVRBN|EVR RAYA BINONG-CURUG- SARI BUMI|End
NCO|area|value|EVRB21|EVR RAYA BINONG-CURUG-SARI BUMI-|End
NCO|area|value|EVRR|EVR RAYA CLDK-CIPADU-LRNGAN-HJ MUK|End
NCO|area|value|EVRC|EVR RAYA LEGOK-PASAR LEGOK|End
NCO|area|value|EVRE|EVR RAYA PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|EVRRG|EVR REGENCI|End
NCO|area|value|EVRH|EVR SENTIONG|End
NCO|area|value|EVRSR|EVR SERANG|End
NCO|area|value|EVRSP|EVR SERPONG|End
NCO|area|value|EVRW|EVR SERPONG-GADING|End
NCO|area|value|EVRSD|EVR SUDIMARA|End
NCO|area|value|EVRTAM|EVR TAMAN SARI-LAR.INDAH|End
NCO|area|value|EVRTNT|EVR TANAH TINGGI|End
NCO|area|value|EVRTNG|EVR TANGERANG KOTA|End
NCO|area|value|EVRTG|EVR TIGARAKSA|End
NCO|area|value|EVRO|EVR TNH TINGGI-PORIS-AMPERA-NYAMUK|End
NCO|area|value|MXDA1|MXD A1|End
NCO|area|value|MXDB01|MXD B01|End
NCO|area|value|MXDX|MXD BABAKAN-ANYAR-LAMA-GRENDENG|End
NCO|area|value|MXDBL|MXD BALARAJA|End
NCO|area|value|MXDG|MXD BALARAJA-KRESEK-KRONJO|End
NCO|area|value|MXDBT|MXD BATU CEPER|End
NCO|area|value|MXDBY|MXD BAYAM|End
NCO|area|value|MXDBI|MXD BI|End
NCO|area|value|MXDD|MXD BINONG-CURUG-BITUNG- SARI BUMI|End
NCO|area|value|MXDBO|MXD BINTARO|End
NCO|area|value|MXDBL1|MXD BL1|End
NCO|area|value|MXDBT1|MXD BT1|End
NCO|area|value|MXDC3|MXD C3|End
NCO|area|value|MXDC4|MXD C4|End
NCO|area|value|MXDCB|MXD CIBODAS|End
NCO|area|value|MXDDD1|MXD CIKANDE-TAMBAK|End
NCO|area|value|MXDPC|MXD CIKOKOL|End
NCO|area|value|MXDCK|MXD CIKUPA|End
NCO|area|value|MXDF|MXD CIKUPA-CITRA-SRDANG ASRI-LAMPO|End
NCO|area|value|MXDCLG|MXD CILEGON|End
NCO|area|value|MXDAA|MXD CILEGON-KELAPA-PGB-MERAK|End
NCO|area|value|MXDCM|MXD CIMONE|End
NCO|area|value|MXDII|MXD CIOMAS|End
NCO|area|value|MXDCP|MXD CIPONDOH|End
NCO|area|value|MXDCPT|MXD CIPUTAT|End
NCO|area|value|MXDCRS|MXD CIRUAS|End
NCO|area|value|MXDLL|MXD CIRUAS|End
NCO|area|value|MXDCS|MXD CISOKA|End
NCO|area|value|MXDCKG|MXD CKG|End
NCO|area|value|MXDCLGP|MXD CLGP|End
NCO|area|value|MXDCPT1|MXD CPT1|End
NCO|area|value|MXDT|MXD CPUTAT-SPRTMAN-ARYA PUTRA-MANG|End
NCO|area|value|MXDCR|MXD CR|End
NCO|area|value|MXDCU|MXD CURUG|End
NCO|area|value|MXDDD|MXD DADAP|End
NCO|area|value|MXDN|MXD DADAP-KSAMBI-JURU MUDI-BT CPER|End
NCO|area|value|MXDP|MXD GDRONG-BENGK-ROBOH-CLD-PDK BHR|End
NCO|area|value|MXDGR|MXD GEMBOR|End
NCO|area|value|MXDI|MXD GOMBONG-CISOKA-TIGA RAKSA|End
NCO|area|value|MXDGDR|MXD GONDRONG|End
NCO|area|value|MXDHR|MXD HARKIT|End
NCO|area|value|MXDHS|MXD HUSENSASTRA NEGARA|End
NCO|area|value|MXDJTK|MXD JATAKE|End
NCO|area|value|MXDJT|MXD JATIUWUNG|End
NCO|area|value|MXDJB|MXD JOMBANG|End
NCO|area|value|MXDJR|MXD JURUMUDI|End
NCO|area|value|MXDKB|MXD KEBON BESAR|End
NCO|area|value|MXDKBN|MXD KEBON NANAS|End
NCO|area|value|MXDKN|MXD KEBON NANAS|End
NCO|area|value|MXDKD|MXD KEDAUNG|End
NCO|area|value|MXDA|MXD KELAPA DUA- BONANG|End
NCO|area|value|MXDKJ|MXD KERONJO|End
NCO|area|value|MXDKI|MXD KI|End
NCO|area|value|MXDKM|MXD KM|End
NCO|area|value|MXDKT|MXD KOTABUMI|End
NCO|area|value|MXDM|MXD KP MELAYU-CITUIS-TGL HANGUS|End
NCO|area|value|MXDKE|MXD KREO|End
NCO|area|value|MXDKS|MXD KRESEK|End
NCO|area|value|MXDL|MXD KT BUMI-REGENCI-JATI BR-PS BRU|End
NCO|area|value|MXDKC|MXD KUNCIRAN|End
NCO|area|value|MXDEE|MXD LABUAN-PS CIPUT-MENES|End
NCO|area|value|MXDBB|MXD LAMA SRNG-RAU-KRNG HANTU-KRMWT|End
NCO|area|value|MXDML|MXD MALABAR ATAS|End
NCO|area|value|MXDMLB|MXD MALABAR BAWAH|End
NCO|area|value|MXDY|MXD MALABAR-PERUM 1-4-TMN CIBODAS|End
NCO|area|value|MXDMK|MXD MAUK|End
NCO|area|value|MXDJ|MXD MAUK-SEPATAN-KDUNG-PAKU AJI|End
NCO|area|value|MXDMD|MXD MD|End
NCO|area|value|MXDMC|MXD MENCONG|End
NCO|area|value|MXDGG|MXD MERAK|End
NCO|area|value|MXDMI|MXD MI|End
NCO|area|value|MXDMDL|MXD MODERNLAND|End
NCO|area|value|MXDPML|MXD PAMULANG|End
NCO|area|value|MXDCC|MXD PANDEGLANG|End
NCO|area|value|MXDFF|MXD PANIMBANG-MALIMPING-BAYAH|End
NCO|area|value|MXDPP|MXD PARUNG PANJANG|End
NCO|area|value|MXDAYE|MXD PASAR ANYER|End
NCO|area|value|MXDAYD|MXD PASAR ANYER DALAM|End
NCO|area|value|MXDAYL|MXD PASAR AYNER LUAR|End
NCO|area|value|MXDPSB|MXD PASAR BARU|End
NCO|area|value|MXDPSRB|MXD PASAR BENGKOK|End
NCO|area|value|MXDB|MXD PASAR BINONG- MEDANG LESTARI|End
NCO|area|value|MXDCI|MXD PASAR CILEDUG|End
NCO|area|value|MXDPS|MXD PASAR KEMIS|End
NCO|area|value|MXDW|MXD PASAR SERPONG- GADING SERPONG|End
NCO|area|value|MXDS|MXD PD KCANG-AREN-PS JBANG-CGR-BTR|End
NCO|area|value|MXDPM|MXD PERUM|End
NCO|area|value|MXDPRC|MXD PERUM CILEDUG|End
NCO|area|value|MXDJJ|MXD PETIR|End
NCO|area|value|MXDPG1|MXD PG1|End
NCO|area|value|MXDU|MXD PMULANG-PDK CABE-PS MNDRI-RENI|End
NCO|area|value|MXDPNG|MXD PNG|End
NCO|area|value|MXDPD|MXD PONDOK AREN|End
NCO|area|value|MXDPDK|MXD PONDOK JAGUNG|End
NCO|area|value|MXDKK|MXD PONTANG|End
NCO|area|value|MXDPR|MXD PORIS INDAH|End
NCO|area|value|MXDPRM|MXD PRM|End
NCO|area|value|MXDV|MXD PRUMPUNG-MUNCUL-CISAUK|End
NCO|area|value|MXDK|MXD PS KEMIS-RAJEK.DOYONG-JATAKE|End
NCO|area|value|MXDPRK|MXD PURI KARTIKA|End
NCO|area|value|MXDRP|MXD RADEN PATAH|End
NCO|area|value|MXDRDS|MXD RADEN SALEH|End
NCO|area|value|MXDQ|MXD RADEN SALEH-PATAH-PS CLDK-HOS|End
NCO|area|value|MXDHH|MXD RANGKAS|End
NCO|area|value|MXDRKS|MXD RANGKAS & PANDEGLANG|End
NCO|area|value|MXDRW|MXD RAWA KUCING|End
NCO|area|value|MXDR|MXD RAYA CLDK-CIPADU-LRNG-HJ MUKTR|End
NCO|area|value|MXDC|MXD RAYA LEGOK- PASAR LEGOK|End
NCO|area|value|MXDE|MXD RAYA PARUNG-PSR PARUNG-KORELET|End
NCO|area|value|MXDRD|MXD RD|End
NCO|area|value|MXDRG|MXD REGENCI|End
NCO|area|value|MXDRNI|MXD RNI|End
NCO|area|value|MXDRPH|MXD RPH|End
NCO|area|value|MXDH|MXD SENTIONG|End
NCO|area|value|MXDSRG|MXD SERANG|End
NCO|area|value|MXDSP|MXD SERPONG|End
NCO|area|value|MXDSI|MXD SI|End
NCO|area|value|MXDZ|MXD SIRIH-ANYER LAMA-BARU-MANCAK|End
NCO|area|value|MXDSD|MXD SUDIMARA|End
NCO|area|value|MXDTA|MXD TA|End
NCO|area|value|MXDTNT|MXD TANAH TINGGI|End
NCO|area|value|MXDO|MXD TANAH TINGGI-PRIS-AMPERA-NYMUK|End
NCO|area|value|MXDTNG|MXD TANGERANG KOTA|End
NCO|area|value|MXDTI|MXD TI|End
NCO|area|value|MXDTG|MXD TIGARAKSA|End
NCO|area|value|MXDTN00|MXD TN00|End
NCO|area|value|MXDTN01|MXD TN01|End
NCO|area|value|MXDTN02|MXD TN02|End
NCO|area|value|MXDTN04|MXD TN04|End
NCO|area|value|MXDTN05|MXD TN05|End
NCO|area|value|MXDTN09|MXD TN09|End
NCO|area|value|MXDTN10|MXD TN10|End
NCO|area|value|MXDTN2|MXD TN2|End
NCO|area|value|MXDTN3|MXD TN3|End
NCO|area|value|MXDTN4|MXD TN4|End
NCO|area|value|MXDTN5|MXD TN5|End
NCO|area|value|RTLBL|RTL BALARAJA|End
NCO|area|value|RTLG|RTL BALARAJA-KRESEK-KRONJO|End
NCO|area|value|RTLBG|RTL BINONG|End
NCO|area|value|RTLD|RTL BINONG-CURUG-SARI BUMI|End
NCO|area|value|RTLBO|RTL BINTARO|End
NCO|area|value|RTLBGR|RTL BOGOR|End
NCO|area|value|RTLBT|RTL BT.CEPER|End
NCO|area|value|RTLCB|RTL CIBODAS|End
